"x"
"65","Mouse Plexiform Neurofibroma"
"66","Plexiform neurofibroma (76%)"
"67","spinal cord neurofibroma"
"68","neurofibroma of gallbladder"
"69","increased neurofibroma incidence"
"70","[M]Neurofibroma NOS"
"71","[M]Melanotic neurofibroma"
"72","[M]Plexiform neurofibroma"
"73","plexiform neurofibroma (disease)"
"74","DIFFUSE PLEXIFORM NEUROFIBROMA"
"75","NODULAR PLEXIFROM NEUROFIBROMA"
"76","mandibular nerve neurofibroma"
"77","optic chiasm neurofibroma"
"78","optic nerve neurofibroma"
"79","Neurofibroma of upper limb"
"80","Neurofibroma of lower limb"
"81","Neurofibroma of subcutaneous tissue"
"82","Excision of neurofibroma, extensive"
"83","Neurofibroma, Plexiform [Disease/Finding]"
"84","neurofibroma of the esophagus"
"85","neurofibroma of spinal cord"
"86","neurofibroma of the heart"
"87","SCHWANNOMA ARISING IN NEUROFIBROMA"
"88","EXTRANEURONAL SPORADIC CUTANEOUS NEUROFIBROMA"
"89","neurofibroma of the Heart"
"90","neurofibroma of the mediastinum"
"91","neurofibroma with intradural component"
"92","Neurofibroma of the Mouse Skin"
"93","DENDRITIC CELL WITH PSEUDOROSETTES NEUROFIBROMA"
"94","neurofibroma of cranial nerve IV"
"95","neurofibroma of bone or scalp"
"96","neurofibroma of cranial nerve III"
"97","neurofibroma of cranial nerve V"
"98","Excision of neurofibroma of cutaneous nerve"
"99","Neurofibroma of the Mouse Oral Cavity"
"100","neurofibroma whole organism increased amount, abnormal"
"101","Excision of neurofibroma of major peripheral nerve"
"102","upper cervical neurofibroma extending through foramen magnum"
"103","Painful orbital and systemic neurofibroma, marfanoid habitus syndrome"
"104","Pacinian tumor"
"105","21052"
"106","Pacinian tumour"
"107","Malignant peripheral nerve sheath tumor"
"108","Pigmented dermatofibrosarcoma protuberans"
"109","Hybrid Nerve Sheath Tumor"
"110","Neurofibromatoses"
"111","Pigmented dermatofibrosarcoma protuberans of skin"
"112","Melanotic Schwannoma"
"113","pigmented dermatofibrosarcoma protuberans"
"114","malignant peripheral nerve sheath tumor"
"x"
"1",FALSE
"x"
"1","http://purl.bioontology.org/ontology/MEDDRA/10029210"
"2","http://purl.bioontology.org/ontology/SNOMEDCT/400193007"
"3","http://purl.bioontology.org/ontology/SNOMEDCT/402875000"
"4","http://purl.bioontology.org/ontology/RCD/X77pm"
"5","http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3321"
"6","http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4789"
"7","http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4972"
"8","http://purl.bioontology.org/ontology/OMIM/MTHU000126"
"9","http://purl.bioontology.org/ontology/MESH/D018317"
"10","http://purl.bioontology.org/ontology/CSP/2012-6947"
"11","http://purl.obolibrary.org/obo/DOID_3193"
"12","http://radlex.org/RID/RID4398"
"13","http://www.ebi.ac.uk/efo/EFO_0002431"
"14","http://purl.jp/bio/4/id/200906074303891323"
"15","http://purl.jp/bio/4/id/200906049110464890"
"16","http://sbmi.uth.tmc.edu/ontology/ochv#UMLS_Concept"
"17","http://sbmi.uth.tmc.edu/ontology/ochv#CHV_Concept"
"18","http://www.orpha.net/ORDO/Orphanet_377788"
"19","http://bioontology.org/projects/ontologies/birnlex#birnlex_12602"
"20","http://uri.neuinfo.org/nif/nifstd/birnlex_12602"
"21","http://phenomebrowser.net/ontologies/mesh/mesh.owl#C10.551.775.500.750"
"22","http://phenomebrowser.net/ontologies/mesh/mesh.owl#C04.557.580.600.580"
"23","http://phenomebrowser.net/ontologies/mesh/mesh.owl#C10.668.829.725.500.600"
"24","http://phenomebrowser.net/ontologies/mesh/mesh.owl#C10.551.775.500"
"25","http://phenomebrowser.net/ontologies/mesh/mesh.owl#C04.557.580.600"
"26","http://phenomebrowser.net/ontologies/mesh/mesh.owl#C10.668.829.725.500"
"27","http://purl.obolibrary.org/obo/MONDO_0016752"
"28","http://purl.obolibrary.org/obo/MONDO_0002547"
"29","http://www.owl-ontologies.com/unnamed.owl#RID17275"
"30","http://purl.obolibrary.org/obo/MPATH_433"
"31","http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Peripheral_Nervous_System_Neoplasm"
"32","http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Peripheral_Nerve_Sheath_Neoplasm"
"33","http://www.owl-ontologies.com/NPOntology.owl#DOID_3193"
"34","http://www.owl-ontologies.com/NPOntology.owl#DOID_3194"
"35","http://www.gamuts.net/entity#nerve_sheath_tumor"
"36","http://www.gamuts.net/entity#neurogenic_neoplasm"
"37","http://purl.obolibrary.org/obo/DERMO_0001091"
"38","http://www.limics.org/hrdo/rdfns#typ_id_11"
"39","http://purl.bioontology.org/ontology/MEDDRA/10007656"
"40","http://purl.bioontology.org/ontology/MEDDRA/10007591"
"41","http://purl.bioontology.org/ontology/SNOMEDCT/404029005"
"42","http://purl.bioontology.org/ontology/SNOMEDCT/89084002"
"43","http://purl.bioontology.org/ontology/SNOMEDCT/20376005"
"44","http://purl.bioontology.org/ontology/SNOMEDCT/254758008"
"45","http://purl.bioontology.org/ontology/SNOMEDCT/92384009"
"46","http://purl.bioontology.org/ontology/RCD/X78Tq"
"47","http://purl.bioontology.org/ontology/RCD/Xa99R"
"48","http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3489"
"49","http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3272"
"50","http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4479"
"51","http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7158"
"52","http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3598"
"53","http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7129"
"54","http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3604"
"55","http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6624"
"56","http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3605"
"57","http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21996"
"58","http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24006"
"59","http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3618"
"60","http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173095"
"61","http://purl.bioontology.org/ontology/OMIM/MTHU000083"
"62","http://purl.bioontology.org/ontology/MESH/D009455"
"63","http://purl.bioontology.org/ontology/PDQ/CDR0000306533"
"64","http://purl.obolibrary.org/obo/DOID_962"
"65","http://purl.obolibrary.org/obo/DOID_4691"
"66","http://purl.bioontology.org/ontology/SNMI/M-95400"
"67","http://purl.bioontology.org/ontology/SNMI/M-80000"
"68","http://purl.obolibrary.org/obo/BTO_0003045"
"69","http://purl.obolibrary.org/obo/HP_0001067"
"70","http://radlex.org/RID/RID4462"
"71","http://www.ebi.ac.uk/efo/EFO_0000622"
"72","http://purl.jp/bio/4/id/200906029407230340"
"73","http://purl.jp/bio/4/id/200906002635241119"
"74","http://purl.jp/bio/4/id/200906033711098781"
"75","http://purl.jp/bio/4/id/200906043411534003"
"76","http://bioontology.org/projects/ontologies/birnlex#birnlex_12604"
"77","http://uri.neuinfo.org/nif/nifstd/birnlex_12604"
"78","http://phenomebrowser.net/ontologies/mesh/mesh.owl#C10.551.775.500.750.500"
"79","http://phenomebrowser.net/ontologies/mesh/mesh.owl#C10.668.829.725.500.600.500"
"80","http://phenomebrowser.net/ontologies/mesh/mesh.owl#C04.557.580.600.580.585"
"81","http://purl.obolibrary.org/obo/MONDO_0016755"
"82","http://purl.obolibrary.org/obo/MONDO_0003098"
"83","http://www.owl-ontologies.com/unnamed.owl#RID17290"
"84","http://www.w3.org/2002/07/owl#Thing"
"85","http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Benign_Mediastinal_Neoplasm"
"86","http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mediastinal_Neural_Neoplasm"
"87","http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Neurofibroma"
"88","http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Benign_Cardiac_Neoplasm"
"89","http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Benign_Non-Epithelial_Gallbladder_Neoplasm"
"90","http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Benign_Esophageal_Neoplasm"
"91","http://www.owl-ontologies.com/NPOntology.owl#DOID_962"
"92","http://purl.obolibrary.org/obo/DERMO_0001076"
"93","http://purl.bioontology.org/ontology/NDFRT/N0000171640"
"94","http://purl.bioontology.org/ontology/SNOMEDCT/92059004"
"95","http://purl.bioontology.org/ontology/SNOMEDCT/231824001"
"96","http://purl.bioontology.org/ontology/SNOMEDCT/687091000119105"
"97","http://purl.bioontology.org/ontology/SNOMEDCT/92454000"
"98","http://purl.bioontology.org/ontology/SNOMEDCT/92258000"
"99","http://purl.bioontology.org/ontology/SNOMEDCT/59866006"
"100","http://purl.bioontology.org/ontology/SNOMEDCT/118445002"
"101","http://purl.bioontology.org/ontology/SNOMEDCT/92098009"
"102","http://purl.bioontology.org/ontology/SNOMEDCT/254761009"
"103","http://purl.bioontology.org/ontology/RCD/B7E1."
"104","http://purl.bioontology.org/ontology/RCD/X78Tu"
"105","http://purl.bioontology.org/ontology/RCD/B7E6."
"106","http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3627"
"107","http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22001"
"108","http://purl.bioontology.org/ontology/PDQ/CDR0000664287"
"109","http://purl.obolibrary.org/obo/DOID_3121"
"110","http://purl.obolibrary.org/obo/MP_0003580"
"111","http://purl.obolibrary.org/obo/MP_0010281"
"112","http://purl.bioontology.org/ontology/RCTV2/BBe..00"
"113","http://purl.obolibrary.org/obo/MONDO_0005411"
"114","http://purl.obolibrary.org/obo/MONDO_0021089"
"115","http://www.owl-ontologies.com/unnamed.owl#RID17296"
"116","http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Benign_Spinal_Cord_Neoplasm"
"117","http://purl.bioontology.org/ontology/SNOMEDCT/92459005"
"118","http://purl.bioontology.org/ontology/SNOMEDCT/92191000"
"119","http://purl.bioontology.org/ontology/SNOMEDCT/128041002"
"120","http://purl.bioontology.org/ontology/SNOMEDCT/92069005"
"121","http://purl.bioontology.org/ontology/SNOMEDCT/400186008"
"122","http://purl.bioontology.org/ontology/SNOMEDCT/10683351000119102"
"123","http://purl.bioontology.org/ontology/SNOMEDCT/737848005"
"124","http://purl.bioontology.org/ontology/NDFRT/N0000002170"
"125","http://purl.obolibrary.org/obo/DOID_5612"
"126","http://purl.bioontology.org/ontology/SNMI/P1-95300"
"127","http://purl.obolibrary.org/obo/DOID_5041"
"128","http://purl.obolibrary.org/obo/MONDO_0001340"
"129","http://purl.obolibrary.org/obo/MONDO_0021355"
"130","http://purl.obolibrary.org/obo/MONDO_0021234"
"131","http://www.owl-ontologies.com/unnamed.owl#RID17310"
"132","http://www.owl-ontologies.com/NPOntology.owl#DOID_4691"
"133","http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21831"
"134","http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C23056"
"135","http://purl.obolibrary.org/obo/ZP_0020903"
"136","http://purl.bioontology.org/ontology/SNOMEDCT/248298009"
"137","http://purl.bioontology.org/ontology/SNOMEDCT/403818001"
"138","http://purl.bioontology.org/ontology/SNOMEDCT/115241005"
"139","http://purl.bioontology.org/ontology/SNOMEDCT/3898006"
"140","http://purl.bioontology.org/ontology/RCD/Xa99p"
